order_id,user,product,category,qty,unit_price,coupon_applied,ts
4901,io,gizmo x,gizmos,2,24.92,True,2024-02-20T18:33:32
4902,sofia,gizmo x,gizmos,3,32.41,False,2024-03-11T16:48:32
4903,olav,gizmo x,gizmos,1,32.57,False,2024-02-04T10:35:10
4904,lia,pro kit,kits,2,53.89,False,2024-02-16T15:08:41
4905,lia,addon 2,addons,1,5.04,False,2024-04-08T16:53:38
4906,jo,widget b,widgets,1,11.5,True,2024-01-12T20:49:10
4907,dora,service plan,services,1,18.83,False,2024-05-09T19:57:33
4908,sofia,widget b,widgets,1,12.77,False,2024-04-16T14:26:15
4909,zara,widget b,widgets,1,12.23,True,2024-03-25T10:09:04
4910,gia,widget c,widgets,1,16.19,False,2024-06-21T11:42:43
4911,io,addon 1,addons,1,7.89,False,2024-03-07T19:36:13
4912,io,gizmo x,gizmos,1,27.95,True,2024-02-27T15:36:21
4913,ravi,gizmo x,gizmos,1,32.41,False,2024-05-29T13:17:55
4914,lia,gizmo x,gizmos,1,31.5,False,2024-03-23T15:37:15
4915,lia,addon 2,addons,1,5.54,False,2024-03-12T21:15:54
4916,ravi,widget a,widgets,1,9.64,False,2024-04-26T16:26:05
4917,sofia,widget c,widgets,2,21.43,True,2024-03-07T09:15:07
4918,jo,starter kit,kits,1,39.34,False,2024-04-01T11:34:29
4919,olav,widget c,widgets,1,16.18,True,2024-05-07T09:51:57
4920,lia,addon 2,addons,2,4.51,False,2024-03-26T19:59:12
4921,hans,addon 2,addons,2,4.66,True,2024-05-25T16:10:15
4922,eli,gizmo x,gizmos,1,24.98,True,2024-06-06T17:10:07
4923,io,widget b,widgets,1,12.71,False,2024-05-29T12:52:37
4924,hans,widget b,widgets,1,10.6,False,2024-02-18T09:28:44
4925,mari,gizmo y,gizmos,1,22.87,False,2024-03-08T19:07:50
4926,walt,widget b,widgets,1,10.58,True,2024-02-05T18:28:20
4927,olav,addon 1,addons,1,7.95,True,2024-01-14T13:30:53
4928,olav,starter kit,kits,1,39.02,False,2024-01-17T11:49:42
4929,hans,gizmo x,gizmos,3,32.6,False,2024-06-08T12:57:17
4930,vea,starter kit,kits,1,39.88,False,2024-05-15T12:44:51
4931,nils,widget b,widgets,1,12.12,True,2024-06-20T20:21:08
4932,mari,widget b,widgets,1,12.9,False,2024-05-21T20:04:22
4933,nils,gizmo x,gizmos,2,27.32,False,2024-05-08T11:38:33
4934,sofia,gizmo y,gizmos,1,23.51,False,2024-06-01T16:30:37
4935,sofia,gizmo x,gizmos,1,30.97,False,2024-06-28T11:37:01
4936,clara,widget a,widgets,1,10.32,False,2024-03-31T10:49:37
4937,timo,service plan,services,1,20.26,False,2024-01-24T10:22:02
4938,ana,gizmo x,gizmos,1,32.61,True,2024-06-05T13:51:53
4939,lia,service plan,services,1,17.71,False,2024-05-24T11:11:21
4940,jo,gizmo y,gizmos,1,21.72,True,2024-03-12T15:36:35
4941,nils,widget b,widgets,1,13.75,False,2024-04-05T13:32:37
4942,gia,addon 2,addons,1,4.61,False,2024-06-22T15:19:00
4943,ana,gizmo x,gizmos,1,32.87,False,2024-04-06T13:53:46
4944,clara,widget c,widgets,1,21.19,False,2024-02-04T18:23:31
4945,lia,widget c,widgets,1,20.48,False,2024-02-08T21:27:25
4946,hans,starter kit,kits,1,39.99,False,2024-04-12T16:17:40
4947,ana,widget c,widgets,1,21.44,True,2024-01-05T16:48:12
4948,timo,gizmo x,gizmos,1,29.5,True,2024-02-29T20:48:03
4949,hans,widget c,widgets,2,18.94,False,2024-02-10T09:25:32
4950,nils,widget c,widgets,1,16.52,True,2024-03-06T12:39:57
4951,kai,gizmo y,gizmos,2,22.47,False,2024-02-02T15:14:21
4952,nils,widget c,widgets,2,17.56,True,2024-05-20T11:56:22
4953,xena,service plan,services,1,18.79,True,2024-01-26T13:02:48
4954,clara,widget a,widgets,1,8.34,False,2024-04-25T18:14:56
4955,bruno,gizmo x,gizmos,1,31.1,False,2024-04-27T14:42:01
4956,quin,widget c,widgets,2,18.85,True,2024-06-09T18:56:10
4957,clara,service plan,services,2,21.08,True,2024-06-16T20:49:21
4958,timo,gizmo x,gizmos,1,26.76,False,2024-03-07T16:20:54
4959,vea,gizmo y,gizmos,2,21.01,False,2024-03-17T20:33:31
4960,vea,widget b,widgets,1,13.53,False,2024-04-28T19:42:42
4961,kai,widget a,widgets,1,8.4,False,2024-03-12T20:30:10
4962,gia,widget c,widgets,1,20.85,False,2024-04-12T15:24:55
4963,zara,widget a,widgets,1,8.07,False,2024-06-16T09:37:17
4964,uma,widget b,widgets,1,13.4,False,2024-05-10T16:11:09
4965,hans,gizmo x,gizmos,1,32.02,False,2024-06-09T13:56:31
4966,olav,addon 1,addons,1,6.17,False,2024-02-09T17:20:53
4967,yuri,widget a,widgets,1,9.24,False,2024-05-01T12:41:28
4968,uma,addon 1,addons,1,7.76,False,2024-03-27T17:43:46
4969,olav,gizmo y,gizmos,1,24.37,True,2024-01-31T10:06:50
4970,vea,gizmo x,gizmos,1,26.75,False,2024-03-17T19:24:13
4971,gia,widget c,widgets,2,18.17,False,2024-05-18T11:12:10
4972,nils,starter kit,kits,1,42.77,True,2024-02-24T15:57:32
4973,xena,widget a,widgets,1,8.99,False,2024-06-28T18:11:20
4974,clara,starter kit,kits,1,42.37,False,2024-04-01T18:40:54
4975,vea,gizmo y,gizmos,1,24.58,False,2024-03-16T09:48:11
4976,zara,gizmo x,gizmos,1,28.55,False,2024-02-03T10:37:49
4977,mari,starter kit,kits,1,34.78,True,2024-01-30T11:12:57
4978,kai,widget c,widgets,1,18.89,False,2024-03-08T20:54:13
4979,gia,widget b,widgets,1,11.63,True,2024-01-14T11:26:16
4980,nils,widget a,widgets,1,9.93,True,2024-01-15T09:39:03
4981,zara,widget b,widgets,1,10.71,True,2024-05-21T19:35:35
4982,lia,widget c,widgets,1,21.73,True,2024-01-29T18:01:44
4983,uma,widget a,widgets,1,9.47,False,2024-02-25T19:51:25
4984,mari,starter kit,kits,1,38.54,False,2024-04-27T17:03:38
4985,sofia,gizmo x,gizmos,1,32.66,False,2024-06-18T21:38:20
4986,vea,gizmo y,gizmos,2,23.3,False,2024-01-05T16:47:52
4987,olav,widget c,widgets,1,18.61,False,2024-04-20T15:46:24
4988,walt,addon 2,addons,2,5.48,False,2024-04-12T13:33:51
4989,gia,gizmo y,gizmos,1,25.31,False,2024-05-12T16:00:29
4990,quin,gizmo y,gizmos,1,26.07,False,2024-04-13T11:49:32
4991,mari,widget b,widgets,1,13.49,True,2024-03-22T16:03:39
4992,finn,widget c,widgets,1,21.18,False,2024-05-29T18:43:26
4993,walt,widget a,widgets,1,8.38,True,2024-05-22T19:24:43
4994,hans,widget c,widgets,2,21.73,False,2024-01-20T11:08:16
4995,lia,widget c,widgets,1,20.39,True,2024-01-10T15:02:36
4996,quin,gizmo y,gizmos,2,23.18,False,2024-04-04T17:57:25
4997,quin,service plan,services,3,17.7,False,2024-06-11T16:38:01
4998,io,gizmo x,gizmos,1,31.58,False,2024-06-14T09:45:35
4999,lia,gizmo x,gizmos,1,27.47,False,2024-02-12T13:22:11
5000,io,gizmo y,gizmos,3,22.04,False,2024-06-07T17:20:53
5001,hans,widget a,widgets,1,9.65,False,2024-03-17T17:58:06
5002,clara,gizmo x,gizmos,1,28.95,False,2024-02-15T18:29:11
5003,ravi,widget b,widgets,2,13.36,True,2024-05-25T13:31:19
5004,clara,widget a,widgets,1,8.64,True,2024-04-24T12:15:48
5005,sofia,widget b,widgets,1,13.54,True,2024-05-30T19:34:40
5006,yuri,widget b,widgets,1,10.22,False,2024-01-15T18:40:35
5007,pia,widget b,widgets,1,12.34,False,2024-02-04T10:14:37
5008,finn,service plan,services,1,20.98,True,2024-04-30T17:43:53
5009,olav,widget c,widgets,1,19.43,False,2024-01-02T18:00:12
5010,ana,service plan,services,1,20.44,True,2024-03-25T09:22:38
5011,kai,gizmo x,gizmos,2,26.17,False,2024-02-26T10:13:06
5012,hans,widget b,widgets,2,12.04,False,2024-01-21T10:38:46
5013,kai,gizmo x,gizmos,1,30.03,True,2024-06-26T15:00:53
5014,bruno,starter kit,kits,1,34.71,True,2024-06-24T09:45:54
5015,io,gizmo y,gizmos,1,27.54,False,2024-01-03T17:08:35
5016,xena,gizmo y,gizmos,1,21.69,True,2024-01-21T21:34:09
5017,vea,widget a,widgets,1,9.27,False,2024-02-02T15:29:57
5018,walt,widget b,widgets,1,12.85,False,2024-05-09T12:16:34
5019,mari,widget b,widgets,1,10.35,True,2024-02-10T10:49:01
5020,nils,widget c,widgets,1,17.09,False,2024-05-15T15:12:04
5021,finn,pro kit,kits,1,43.14,False,2024-03-14T17:05:04
5022,dora,gizmo x,gizmos,3,28.72,False,2024-04-07T20:19:21
5023,xena,gizmo y,gizmos,1,22.7,False,2024-04-02T10:22:55
5024,io,addon 2,addons,1,5.42,True,2024-01-08T17:47:18
5025,sofia,gizmo x,gizmos,1,32.75,False,2024-04-26T16:14:32
5026,ana,widget a,widgets,1,8.18,False,2024-02-21T10:38:59
5027,bruno,widget a,widgets,1,9.8,True,2024-02-17T10:43:01
5028,kai,widget c,widgets,1,18.94,True,2024-05-22T17:30:50
5029,io,gizmo y,gizmos,1,25.68,False,2024-05-12T09:14:37
5030,uma,widget c,widgets,1,20.89,False,2024-04-02T14:18:18
5031,kai,widget a,widgets,1,10.09,False,2024-03-23T20:58:58
5032,timo,gizmo x,gizmos,2,25.85,True,2024-01-06T20:25:51
5033,ravi,widget c,widgets,1,16.77,False,2024-01-12T19:28:23
5034,gia,gizmo x,gizmos,2,32.04,False,2024-01-14T14:06:59
5035,timo,addon 1,addons,1,6.59,False,2024-01-12T19:51:11
5036,pia,gizmo y,gizmos,2,23.82,True,2024-01-17T10:37:19
5037,bruno,gizmo y,gizmos,1,27.16,False,2024-04-13T17:51:15
5038,ravi,widget b,widgets,1,10.52,False,2024-05-22T13:53:47
5039,bruno,gizmo y,gizmos,1,24.97,False,2024-01-15T21:43:45
5040,hans,gizmo y,gizmos,1,20.85,True,2024-06-30T13:01:47
5041,kai,pro kit,kits,2,47.56,False,2024-06-13T18:26:07
5042,kai,gizmo y,gizmos,1,20.61,False,2024-04-13T12:24:30
5043,zara,gizmo x,gizmos,1,25.3,False,2024-06-07T16:28:02
5044,yuri,widget c,widgets,2,19.94,False,2024-02-16T14:23:48
5045,hans,gizmo y,gizmos,2,23.57,False,2024-02-28T21:52:13
5046,gia,widget a,widgets,1,8.6,False,2024-05-05T13:48:06
5047,ravi,gizmo y,gizmos,1,26.04,False,2024-04-01T11:51:08
5048,finn,widget c,widgets,1,21.15,True,2024-04-24T11:31:42
5049,kai,widget a,widgets,1,10.08,True,2024-05-28T10:17:10
5050,hans,addon 2,addons,1,4.54,False,2024-04-06T15:14:25
5051,jo,widget c,widgets,1,18.74,False,2024-02-12T13:18:58
5052,xena,addon 1,addons,1,6.45,True,2024-05-13T10:36:00
5053,nils,addon 2,addons,1,5.71,False,2024-03-01T21:21:02
5054,hans,gizmo y,gizmos,2,27.16,False,2024-01-11T14:19:05
5055,dora,widget b,widgets,1,13.01,True,2024-05-05T20:03:36
5056,eli,gizmo x,gizmos,1,26.87,False,2024-03-03T16:24:00
5057,nils,widget b,widgets,2,12.1,False,2024-06-10T09:05:05
5058,gia,widget a,widgets,1,8.37,False,2024-05-10T10:57:01
5059,xena,gizmo y,gizmos,1,26.67,False,2024-01-16T14:18:06
5060,dora,widget c,widgets,2,17.66,False,2024-03-01T16:48:58
5061,uma,widget a,widgets,1,9.08,False,2024-06-04T19:43:36
5062,yuri,widget b,widgets,1,13.44,True,2024-04-23T15:34:05
5063,dora,addon 2,addons,1,4.99,False,2024-06-13T19:14:41
5064,mari,gizmo y,gizmos,1,24.01,False,2024-02-16T20:23:05
5065,gia,gizmo y,gizmos,1,26.75,False,2024-04-27T11:33:06
5066,zara,widget b,widgets,2,10.42,False,2024-01-22T14:36:05
5067,uma,gizmo y,gizmos,1,22.4,False,2024-02-02T13:12:20
5068,vea,widget a,widgets,1,8.91,False,2024-02-01T11:28:04
5069,kai,widget b,widgets,1,12.01,True,2024-03-14T18:49:10
5070,jo,gizmo x,gizmos,1,29.31,False,2024-06-27T11:12:41
5071,jo,widget a,widgets,3,9.37,False,2024-04-25T09:50:20
5072,nils,gizmo y,gizmos,1,25.62,False,2024-06-06T09:18:59
5073,uma,gizmo x,gizmos,2,29.93,False,2024-01-28T10:46:44
5074,quin,service plan,services,3,19.73,False,2024-01-02T10:01:20
5075,yuri,widget a,widgets,1,7.67,True,2024-01-31T09:43:07
5076,eli,gizmo x,gizmos,1,25.03,False,2024-05-18T14:47:26
5077,finn,pro kit,kits,1,55.3,False,2024-03-16T19:17:20
5078,quin,widget c,widgets,1,17.13,False,2024-06-10T16:21:44
5079,io,service plan,services,1,16.95,True,2024-03-25T15:48:10
5080,yuri,gizmo y,gizmos,2,25.82,False,2024-06-08T11:40:11
5081,bruno,widget b,widgets,1,11.2,False,2024-02-17T09:41:52
5082,uma,gizmo x,gizmos,1,30.79,False,2024-03-18T20:02:07
5083,lia,widget c,widgets,1,21.43,False,2024-04-19T18:19:48
5084,io,widget c,widgets,1,20.13,True,2024-05-17T16:50:51
5085,walt,starter kit,kits,1,35.84,False,2024-03-31T18:15:38
5086,pia,service plan,services,1,20.99,True,2024-03-21T21:06:48
5087,ana,widget a,widgets,1,9.23,False,2024-05-12T20:18:30
5088,ravi,widget a,widgets,2,9.86,True,2024-01-11T10:37:51
5089,hans,gizmo x,gizmos,1,32.26,False,2024-05-19T16:45:33
5090,uma,gizmo x,gizmos,1,24.78,False,2024-02-08T17:37:32
5091,jo,addon 2,addons,1,4.98,False,2024-05-25T10:11:27
5092,bruno,widget c,widgets,1,17.09,True,2024-02-26T18:28:22
5093,uma,widget a,widgets,1,10.02,True,2024-02-20T17:00:34
5094,sofia,gizmo y,gizmos,1,26.06,False,2024-02-28T17:45:07
5095,lia,widget b,widgets,2,12.51,False,2024-03-23T14:51:26
5096,xena,addon 1,addons,1,6.89,False,2024-06-16T14:21:48
5097,lia,addon 1,addons,1,6.42,False,2024-02-16T20:14:51
5098,zara,widget c,widgets,1,17.12,False,2024-06-19T16:43:30
5099,xena,gizmo y,gizmos,1,26.11,False,2024-01-10T15:54:26
5100,vea,widget c,widgets,2,21.01,False,2024-04-17T19:48:42
5101,finn,service plan,services,1,20.98,False,2024-06-08T15:34:46
5102,gia,addon 2,addons,1,5.27,False,2024-06-19T18:12:53
5103,bruno,widget b,widgets,1,11.42,True,2024-01-01T12:00:56
5104,ravi,widget a,widgets,1,9.58,False,2024-02-21T16:44:27
5105,nils,addon 1,addons,1,6.62,False,2024-04-08T10:57:11
5106,walt,service plan,services,2,18.29,True,2024-01-30T13:44:48
5107,jo,widget c,widgets,1,18.63,True,2024-02-19T13:32:20
5108,quin,widget a,widgets,1,8.31,False,2024-03-15T10:23:38
5109,quin,starter kit,kits,1,38.4,False,2024-04-28T11:46:51
5110,lia,gizmo x,gizmos,1,30.67,True,2024-01-19T18:18:04
5111,clara,gizmo x,gizmos,1,26.78,False,2024-05-14T19:08:20
5112,hans,widget c,widgets,1,16.64,False,2024-02-15T16:37:58
5113,uma,addon 2,addons,1,4.52,True,2024-04-20T12:07:03
5114,clara,gizmo y,gizmos,1,25.66,False,2024-01-13T11:10:32
5115,sofia,gizmo x,gizmos,1,33.15,False,2024-03-31T21:12:25
5116,olav,pro kit,kits,1,47.77,False,2024-03-24T13:51:33
5117,lia,widget c,widgets,1,16.48,False,2024-06-24T10:36:51
5118,timo,widget c,widgets,1,20.55,False,2024-01-20T09:08:06
5119,eli,widget b,widgets,1,11.54,True,2024-01-10T18:55:13
5120,xena,gizmo x,gizmos,1,26.29,False,2024-01-16T14:25:25
5121,vea,widget b,widgets,1,12.56,False,2024-05-15T09:10:14
5122,olav,gizmo x,gizmos,1,28.41,False,2024-03-18T15:37:50
5123,olav,widget a,widgets,1,10.35,False,2024-02-24T17:07:27
5124,pia,widget a,widgets,2,10.09,False,2024-02-22T12:51:33
5125,xena,widget c,widgets,1,21.16,False,2024-03-23T16:50:23
5126,bruno,widget c,widgets,1,19.38,False,2024-06-16T14:37:54
5127,finn,widget c,widgets,1,20.7,False,2024-04-02T10:35:01
5128,gia,widget a,widgets,1,9.12,False,2024-04-06T16:53:07
5129,yuri,widget b,widgets,1,13.41,False,2024-06-22T12:17:56
5130,jo,addon 1,addons,3,6.76,False,2024-04-23T19:29:30
5131,clara,service plan,services,1,20.92,False,2024-06-30T21:00:39
5132,jo,widget c,widgets,1,20.85,True,2024-02-17T14:36:44
5133,finn,widget b,widgets,3,13.36,False,2024-03-09T13:13:01
5134,ravi,widget c,widgets,1,16.2,True,2024-04-17T16:09:57
5135,timo,widget a,widgets,1,9.5,False,2024-06-19T19:39:53
5136,xena,gizmo x,gizmos,1,25.9,False,2024-03-03T17:53:50
5137,bruno,starter kit,kits,1,33.82,False,2024-05-01T16:33:52
5138,pia,widget a,widgets,2,8.99,False,2024-06-03T18:58:56
5139,bruno,widget b,widgets,1,11.0,False,2024-05-15T21:21:55
5140,sofia,widget b,widgets,1,11.17,False,2024-06-02T09:55:55
5141,pia,widget b,widgets,1,12.76,False,2024-02-06T20:54:39
5142,eli,addon 2,addons,1,5.6,False,2024-01-17T17:34:11
5143,lia,addon 2,addons,2,4.84,False,2024-01-14T14:05:24
5144,xena,widget c,widgets,1,18.52,False,2024-06-05T10:09:18
5145,nils,service plan,services,2,21.74,False,2024-03-17T16:52:40
5146,xena,widget c,widgets,1,16.23,False,2024-03-08T14:37:14
5147,dora,widget b,widgets,2,10.46,True,2024-03-02T12:32:09
5148,finn,widget c,widgets,2,19.06,False,2024-04-20T13:16:08
5149,clara,widget b,widgets,2,12.51,False,2024-04-13T09:12:04
5150,xena,starter kit,kits,2,41.34,False,2024-03-29T14:21:15
5151,jo,gizmo y,gizmos,2,24.05,False,2024-03-15T11:36:00
5152,gia,gizmo x,gizmos,2,25.16,True,2024-04-24T13:21:17
5153,walt,gizmo y,gizmos,2,27.52,True,2024-03-04T10:35:58
5154,sofia,addon 2,addons,1,4.6,False,2024-01-25T16:35:44
5155,jo,widget a,widgets,1,8.7,False,2024-05-17T10:12:33
5156,sofia,addon 2,addons,1,5.74,False,2024-06-01T14:00:48
5157,vea,gizmo x,gizmos,1,31.51,True,2024-01-03T12:36:17
5158,gia,gizmo x,gizmos,1,31.06,False,2024-03-09T18:38:35
5159,xena,gizmo y,gizmos,1,26.16,True,2024-02-24T10:32:50
5160,ana,widget a,widgets,1,9.66,False,2024-01-04T16:28:32
5161,yuri,gizmo y,gizmos,1,23.6,False,2024-06-28T13:09:51
5162,gia,addon 1,addons,1,7.47,False,2024-06-01T16:35:31
5163,clara,gizmo y,gizmos,1,21.49,False,2024-05-31T17:04:42
5164,ana,addon 2,addons,2,5.26,False,2024-03-01T19:01:38
5165,nils,widget b,widgets,1,10.92,False,2024-05-01T10:26:21
5166,walt,widget b,widgets,1,10.48,False,2024-04-19T19:25:21
5167,zara,addon 2,addons,1,4.84,False,2024-05-11T18:56:35
5168,jo,gizmo y,gizmos,1,22.17,False,2024-06-03T12:09:35
5169,sofia,widget c,widgets,1,17.3,False,2024-04-21T20:13:10
5170,finn,service plan,services,1,21.81,False,2024-03-30T09:53:41
5171,gia,widget b,widgets,1,10.59,True,2024-05-09T20:19:55
5172,kai,gizmo x,gizmos,3,27.52,False,2024-01-19T19:42:36
5173,kai,widget b,widgets,1,11.65,False,2024-01-12T12:23:56
5174,zara,gizmo x,gizmos,1,27.12,False,2024-02-23T09:00:54
5175,ravi,starter kit,kits,1,42.5,False,2024-04-02T17:14:08
5176,quin,widget a,widgets,2,7.85,True,2024-04-16T16:35:15
5177,pia,gizmo y,gizmos,1,23.28,True,2024-06-04T16:19:19
5178,nils,widget c,widgets,1,21.82,False,2024-05-08T15:16:36
5179,dora,addon 1,addons,1,7.44,False,2024-05-28T11:02:53
5180,sofia,widget c,widgets,1,17.84,False,2024-05-15T13:19:07
5181,io,addon 1,addons,1,7.7,False,2024-06-06T10:52:36
5182,xena,starter kit,kits,1,38.26,False,2024-01-04T20:42:51
5183,bruno,service plan,services,2,20.13,False,2024-05-11T20:54:21
5184,olav,widget b,widgets,2,12.23,False,2024-05-14T14:21:20
5185,yuri,gizmo x,gizmos,1,24.78,True,2024-05-22T10:05:59
5186,eli,widget a,widgets,1,7.94,False,2024-05-02T15:45:50
5187,bruno,pro kit,kits,1,56.28,False,2024-01-01T11:07:29
5188,eli,widget b,widgets,2,12.76,False,2024-04-10T10:07:11
5189,finn,gizmo y,gizmos,1,23.25,False,2024-06-27T16:18:35
5190,finn,gizmo x,gizmos,1,26.59,False,2024-04-01T17:19:30
5191,mari,gizmo x,gizmos,1,30.22,False,2024-05-06T19:25:54
5192,lia,widget c,widgets,1,17.79,False,2024-02-05T12:31:20
5193,nils,widget a,widgets,1,8.71,False,2024-04-19T11:19:03
5194,clara,gizmo y,gizmos,1,27.21,False,2024-02-19T11:02:22
5195,nils,starter kit,kits,1,44.46,False,2024-01-10T10:14:27
5196,lia,gizmo y,gizmos,1,21.3,False,2024-03-01T10:23:17
5197,eli,widget c,widgets,1,21.18,True,2024-02-19T17:54:27
5198,pia,widget a,widgets,1,9.17,False,2024-02-25T20:54:58
5199,clara,addon 2,addons,1,4.72,False,2024-05-19T21:24:46
5200,ana,widget a,widgets,2,9.46,False,2024-06-17T16:05:34
5201,gia,widget c,widgets,1,18.66,False,2024-02-12T10:09:06
5202,jo,gizmo y,gizmos,1,23.29,False,2024-05-29T19:47:08
5203,bruno,gizmo y,gizmos,1,21.17,False,2024-06-21T15:02:33
5204,pia,widget b,widgets,1,10.92,True,2024-02-23T16:21:00
5205,vea,widget c,widgets,1,20.2,False,2024-01-13T15:18:55
5206,clara,service plan,services,1,17.27,False,2024-02-24T20:24:33
5207,xena,widget c,widgets,1,19.44,True,2024-02-03T18:43:16
5208,olav,service plan,services,1,20.04,False,2024-01-26T16:02:14
5209,ravi,gizmo x,gizmos,1,33.24,False,2024-03-19T10:50:15
5210,uma,widget b,widgets,2,12.08,False,2024-06-12T10:57:23
5211,gia,gizmo y,gizmos,1,21.93,False,2024-06-26T17:42:26
5212,gia,widget c,widgets,1,20.14,True,2024-04-06T17:13:50
5213,gia,widget b,widgets,1,12.25,True,2024-04-23T13:08:44
5214,vea,widget a,widgets,1,9.68,True,2024-01-31T15:06:23
5215,ana,widget c,widgets,2,19.34,False,2024-01-22T14:50:37
5216,hans,widget b,widgets,1,11.89,False,2024-03-03T16:36:06
5217,mari,pro kit,kits,1,43.66,False,2024-06-08T19:15:16
5218,ravi,widget c,widgets,2,21.14,True,2024-01-29T16:13:13
5219,olav,gizmo x,gizmos,1,27.76,False,2024-06-14T12:42:07
5220,vea,gizmo x,gizmos,1,27.94,False,2024-03-28T21:18:59
5221,timo,widget c,widgets,1,19.55,False,2024-02-02T14:30:28
5222,kai,pro kit,kits,1,55.22,False,2024-06-02T16:22:38
5223,io,widget b,widgets,1,11.31,True,2024-03-06T11:11:15
5224,lia,widget c,widgets,3,17.84,False,2024-05-29T21:14:41
5225,ravi,widget c,widgets,1,18.54,False,2024-04-19T09:14:36
5226,walt,gizmo y,gizmos,1,21.15,False,2024-05-29T14:55:01
5227,xena,widget b,widgets,2,12.16,False,2024-02-28T09:32:40
5228,nils,gizmo x,gizmos,1,24.97,False,2024-04-30T17:43:11
5229,ana,starter kit,kits,1,41.75,False,2024-06-05T09:37:05
5230,hans,widget c,widgets,1,17.16,False,2024-04-02T18:51:21
5231,nils,widget c,widgets,1,21.28,False,2024-05-05T12:57:37
5232,yuri,widget b,widgets,1,12.45,False,2024-01-26T11:10:35
5233,yuri,widget a,widgets,1,8.51,False,2024-03-02T13:42:23
5234,pia,widget c,widgets,1,19.2,True,2024-04-26T12:24:22
5235,zara,widget c,widgets,3,20.36,False,2024-03-25T14:03:23
5236,mari,gizmo y,gizmos,1,23.21,True,2024-06-18T17:30:52
5237,uma,gizmo x,gizmos,3,26.83,False,2024-05-26T14:04:33
5238,gia,widget a,widgets,1,9.15,False,2024-02-21T17:21:28
5239,yuri,widget b,widgets,1,10.55,False,2024-02-04T16:34:40
5240,dora,widget c,widgets,1,19.41,False,2024-05-20T11:54:38
5241,walt,gizmo x,gizmos,1,31.21,True,2024-06-19T20:19:24
5242,mari,widget b,widgets,1,11.1,False,2024-06-14T20:02:17
5243,lia,widget c,widgets,1,20.96,False,2024-02-28T17:08:27
5244,hans,widget a,widgets,1,8.28,False,2024-01-06T09:58:50
5245,finn,gizmo x,gizmos,1,27.49,False,2024-04-21T12:43:20
5246,jo,service plan,services,2,19.27,False,2024-03-21T18:43:10
5247,nils,starter kit,kits,1,38.26,True,2024-02-05T16:29:52
5248,yuri,addon 1,addons,1,6.83,False,2024-03-15T09:07:06
5249,ravi,widget c,widgets,3,17.35,False,2024-01-10T12:14:54
5250,vea,gizmo y,gizmos,1,20.55,True,2024-03-06T16:25:10
5251,finn,widget c,widgets,1,21.47,False,2024-03-12T16:23:45
5252,clara,widget b,widgets,1,12.19,False,2024-01-20T11:25:51
5253,xena,widget b,widgets,1,10.25,False,2024-05-07T14:57:08
5254,mari,widget a,widgets,1,9.84,False,2024-05-01T12:55:21
5255,jo,widget b,widgets,1,13.8,False,2024-04-28T17:24:24
5256,hans,widget a,widgets,1,7.91,False,2024-05-05T13:35:51
5257,mari,gizmo x,gizmos,1,33.22,False,2024-04-05T12:17:45
5258,lia,gizmo y,gizmos,1,25.8,False,2024-03-01T11:45:53
5259,timo,addon 2,addons,1,5.59,False,2024-05-19T10:40:25
5260,uma,widget c,widgets,1,16.6,False,2024-06-27T17:25:31
5261,nils,widget a,widgets,1,8.7,True,2024-03-17T09:18:01
5262,ana,pro kit,kits,1,51.35,True,2024-05-30T18:08:19
5263,dora,addon 2,addons,2,4.45,False,2024-01-14T12:21:11
5264,ana,gizmo x,gizmos,1,27.15,False,2024-06-07T12:19:29
5265,eli,addon 2,addons,1,5.56,False,2024-02-20T12:14:41
5266,yuri,widget b,widgets,1,12.87,False,2024-01-03T20:57:00
5267,clara,widget a,widgets,1,9.69,False,2024-03-09T09:39:02
5268,finn,widget a,widgets,3,9.37,False,2024-06-01T15:02:42
5269,olav,gizmo y,gizmos,1,27.1,False,2024-05-21T16:41:37
5270,yuri,gizmo x,gizmos,1,27.41,False,2024-05-27T11:37:43
5271,finn,starter kit,kits,1,36.57,False,2024-02-02T14:44:07
5272,ana,widget c,widgets,1,19.98,False,2024-03-06T19:47:32
5273,finn,gizmo y,gizmos,2,25.3,True,2024-06-02T17:23:24
5274,mari,widget a,widgets,3,8.08,False,2024-01-31T12:29:37
5275,bruno,widget a,widgets,1,8.27,False,2024-02-20T21:57:12
5276,timo,gizmo y,gizmos,1,20.79,False,2024-05-05T11:18:01
5277,lia,widget b,widgets,1,12.36,False,2024-05-23T11:31:47
5278,hans,starter kit,kits,3,36.61,False,2024-06-18T11:59:24
5279,vea,pro kit,kits,1,46.87,True,2024-04-16T09:12:41
5280,io,gizmo y,gizmos,2,25.71,True,2024-02-11T09:31:25
5281,quin,widget c,widgets,2,17.79,False,2024-02-14T11:09:41
5282,sofia,starter kit,kits,1,33.39,False,2024-05-17T13:42:32
5283,vea,gizmo x,gizmos,1,27.56,True,2024-02-27T12:33:55
5284,ravi,widget b,widgets,1,10.81,True,2024-01-10T18:33:14
5285,io,gizmo x,gizmos,1,26.66,True,2024-01-14T10:33:58
5286,pia,widget a,widgets,1,9.57,False,2024-04-06T17:28:18
5287,walt,gizmo y,gizmos,1,25.25,False,2024-02-08T13:55:55
5288,yuri,gizmo x,gizmos,1,32.88,False,2024-02-10T15:56:00
